label_friendly,count,month,year,name,Longitude,Latitude
2006-Q4,6,10,2006,United Kingdom,-2.9027164459838444,54.10193737042122
2006-Q4,3,10,2006,Spain,-3.6145839011576544,40.433501535574024
2006-Q4,4,10,2006,France,48.8534,2.3449
2006-Q4,6,10,2006,Georgia,43.472662158707024,42.17021921095487
2006-Q4,5,10,2006,Germany,10.29801806489826,51.24677017066511
2006-Q4,5,10,2006,Hungary,19.3649094430838,47.21165134354711
2006-Q4,3,10,2006,India,79.61182179059793,23.250869877445417
2006-Q4,6,10,2006,Israel,35.005867420548036,31.50071308336962
2006-Q4,2,10,2006,Kazakhstan,67.31752260316053,48.46972588843443
2006-Q4,1,10,2006,Latvia,24.829261012824315,56.816583506757766
2006-Q4,1,10,2006,Moldova,28.40591603443183,47.21757965555515
2006-Q4,5,10,2006,Netherlands,5.51624142723227,52.312298338736774
2006-Q4,1,10,2006,Norway,16.779274863916644,73.74039128453607
2006-Q4,1,10,2006,Peru,-74.37223709333243,-9.276382558395454
2006-Q4,5,10,2006,Poland,19.29507363260921,52.21093396993625
2006-Q4,2,10,2006,Romania,24.937799525583742,45.891702745087095
2006-Q4,28,10,2006,Russia,98.14710184060961,64.77818896220005
2006-Q4,1,10,2006,Slovenia,14.940188517296614,46.12844143045652
2006-Q4,2,10,2006,Switzerland,8.119434485281694,46.797495853334354
2006-Q4,1,10,2006,Slovakia,19.512982827792392,48.731459182646574
2006-Q4,1,10,2006,Sweden,16.849431838890172,63.44116376749259
2006-Q4,1,10,2006,Turkey,35.11606476918939,39.111747038516015
2006-Q4,11,10,2006,Ukraine,31.330047857762857,49.05434315930252
2006-Q4,7,10,2006,United States of America,-94.5786,39.0997
2006-Q4,1,10,2006,Uzbekistan,63.12118962263331,41.827806394656776
2007-Q1,5,1,2007,Armenia,44.99538128017206,40.22479151884431
2007-Q1,3,1,2007,Azerbaijan,47.553272279979126,40.233875939626785
2007-Q1,1,1,2007,Belgium,4.5777891370759445,50.65809019455999
2007-Q1,1,1,2007,Bosnia and Herz.,17.81367540023502,44.189707587939964
2007-Q1,2,1,2007,Belarus,27.989978908560683,53.553516043056916
2007-Q1,2,1,2007,Brazil,-52.99137268109314,-11.210935367723474
2007-Q1,3,1,2007,Bulgaria,25.19867652221372,42.76534423649641
2007-Q1,1,1,2007,Canada,-101.3023,57.5212
2007-Q1,4,1,2007,China,104.20682691268908,37.58566667671812
2007-Q1,1,1,2007,Croatia,16.566450978546317,45.037143458331315
2007-Q1,2,1,2007,Cuba,-78.97504509559258,21.64087375214239
2007-Q1,2,1,2007,Czechia,15.330447014503234,49.785022117738855
2007-Q1,2,1,2007,Denmark,9.871310744062443,56.08220155912243
2007-Q1,6,1,2007,United Kingdom,-2.9027164459838444,54.10193737042122
2007-Q1,2,1,2007,Spain,-3.6145839011576544,40.433501535574024
2007-Q1,1,1,2007,Finland,26.241800624715278,64.9184324045631
2007-Q1,5,1,2007,France,48.8534,2.3449
2007-Q1,7,1,2007,Georgia,43.472662158707024,42.17021921095487
2007-Q1,4,1,2007,Germany,10.29801806489826,51.24677017066511
2007-Q1,5,1,2007,Hungary,19.3649094430838,47.21165134354711
2007-Q1,3,1,2007,India,79.61182179059793,23.250869877445417
2007-Q1,6,1,2007,Israel,35.005867420548036,31.50071308336962
2007-Q1,2,1,2007,Kazakhstan,67.31752260316053,48.46972588843443
2007-Q1,1,1,2007,Latvia,24.829261012824315,56.816583506757766
2007-Q1,1,1,2007,Morocco,-8.286458717250092,30.088562119592595
2007-Q1,1,1,2007,Moldova,28.40591603443183,47.21757965555515
2007-Q1,4,1,2007,Netherlands,5.51624142723227,52.312298338736774
2007-Q1,1,1,2007,Norway,16.779274863916644,73.74039128453607
2007-Q1,1,1,2007,Peru,-74.37223709333243,-9.276382558395454
2007-Q1,5,1,2007,Poland,19.29507363260921,52.21093396993625
2007-Q1,2,1,2007,Romania,24.937799525583742,45.891702745087095
2007-Q1,32,1,2007,Russia,98.14710184060961,64.77818896220005
2007-Q1,1,1,2007,Slovenia,14.940188517296614,46.12844143045652
2007-Q1,2,1,2007,Serbia,20.810893360434427,44.255078045154775
2007-Q1,2,1,2007,Switzerland,8.119434485281694,46.797495853334354
2007-Q1,1,1,2007,Slovakia,19.512982827792392,48.731459182646574
2007-Q1,1,1,2007,Sweden,16.849431838890172,63.44116376749259
2007-Q1,1,1,2007,Turkey,35.11606476918939,39.111747038516015
2007-Q1,11,1,2007,Ukraine,31.330047857762857,49.05434315930252
2007-Q1,9,1,2007,United States of America,-94.5786,39.0997
2007-Q1,1,1,2007,Uzbekistan,63.12118962263331,41.827806394656776
2007-Q1,1,1,2007,Vanuatu,167.07439228117215,-15.544809658494913
2007-Q2,5,4,2007,Armenia,44.99538128017206,40.22479151884431
2007-Q2,3,4,2007,Azerbaijan,47.553272279979126,40.233875939626785
2007-Q2,2,4,2007,Bosnia and Herz.,17.81367540023502,44.189707587939964
2007-Q2,2,4,2007,Belarus,27.989978908560683,53.553516043056916
2007-Q2,2,4,2007,Brazil,-52.99137268109314,-11.210935367723474
2007-Q2,4,4,2007,Bulgaria,25.19867652221372,42.76534423649641
2007-Q2,1,4,2007,Canada,-101.3023,57.5212
2007-Q2,4,4,2007,China,104.20682691268908,37.58566667671812
2007-Q2,1,4,2007,Croatia,16.566450978546317,45.037143458331315
2007-Q2,2,4,2007,Cuba,-78.97504509559258,21.64087375214239
2007-Q2,3,4,2007,Czechia,15.330447014503234,49.785022117738855
2007-Q2,2,4,2007,Denmark,9.871310744062443,56.08220155912243
2007-Q2,6,4,2007,United Kingdom,-2.9027164459838444,54.10193737042122
2007-Q2,2,4,2007,Spain,-3.6145839011576544,40.433501535574024
2007-Q2,5,4,2007,France,48.8534,2.3449
2007-Q2,8,4,2007,Georgia,43.472662158707024,42.17021921095487
2007-Q2,6,4,2007,Germany,10.29801806489826,51.24677017066511
2007-Q2,6,4,2007,Hungary,19.3649094430838,47.21165134354711
2007-Q2,3,4,2007,India,79.61182179059793,23.250869877445417
2007-Q2,6,4,2007,Israel,35.005867420548036,31.50071308336962
2007-Q2,3,4,2007,Kazakhstan,67.31752260316053,48.46972588843443
2007-Q2,2,4,2007,Moldova,28.40591603443183,47.21757965555515
2007-Q2,6,4,2007,Netherlands,5.51624142723227,52.312298338736774
2007-Q2,1,4,2007,Norway,16.779274863916644,73.74039128453607
2007-Q2,1,4,2007,Peru,-74.37223709333243,-9.276382558395454
2007-Q2,5,4,2007,Poland,19.29507363260921,52.21093396993625
2007-Q2,2,4,2007,Romania,24.937799525583742,45.891702745087095
2007-Q2,31,4,2007,Russia,98.14710184060961,64.77818896220005
2007-Q2,1,4,2007,Slovenia,14.940188517296614,46.12844143045652
2007-Q2,2,4,2007,Serbia,20.810893360434427,44.255078045154775
2007-Q2,3,4,2007,Switzerland,8.119434485281694,46.797495853334354
2007-Q2,1,4,2007,Slovakia,19.512982827792392,48.731459182646574
2007-Q2,1,4,2007,Sweden,16.849431838890172,63.44116376749259
2007-Q2,1,4,2007,Turkey,35.11606476918939,39.111747038516015
2007-Q2,11,4,2007,Ukraine,31.330047857762857,49.05434315930252
2007-Q2,9,4,2007,United States of America,-94.5786,39.0997
2007-Q2,1,4,2007,Uzbekistan,63.12118962263331,41.827806394656776
2007-Q2,1,4,2007,Vanuatu,167.07439228117215,-15.544809658494913
2007-Q3,6,7,2007,Armenia,44.99538128017206,40.22479151884431
2007-Q3,4,7,2007,Azerbaijan,47.553272279979126,40.233875939626785
2007-Q3,2,7,2007,Bosnia and Herz.,17.81367540023502,44.189707587939964
2007-Q3,2,7,2007,Belarus,27.989978908560683,53.553516043056916
2007-Q3,1,7,2007,Brazil,-52.99137268109314,-11.210935367723474
2007-Q3,3,7,2007,Bulgaria,25.19867652221372,42.76534423649641
2007-Q3,3,7,2007,China,104.20682691268908,37.58566667671812
2007-Q3,1,7,2007,Croatia,16.566450978546317,45.037143458331315
2007-Q3,2,7,2007,Cuba,-78.97504509559258,21.64087375214239
2007-Q3,2,7,2007,Czechia,15.330447014503234,49.785022117738855
2007-Q3,2,7,2007,Denmark,9.871310744062443,56.08220155912243
2007-Q3,5,7,2007,United Kingdom,-2.9027164459838444,54.10193737042122
2007-Q3,2,7,2007,Spain,-3.6145839011576544,40.433501535574024
2007-Q3,5,7,2007,France,48.8534,2.3449
2007-Q3,8,7,2007,Georgia,43.472662158707024,42.17021921095487
2007-Q3,4,7,2007,Germany,10.29801806489826,51.24677017066511
2007-Q3,1,7,2007,Greece,22.72052815146118,39.12393505162198
2007-Q3,4,7,2007,Hungary,19.3649094430838,47.21165134354711
2007-Q3,3,7,2007,India,79.61182179059793,23.250869877445417
2007-Q3,1,7,2007,Iran,54.202382942593694,32.7112171802926
2007-Q3,6,7,2007,Israel,35.005867420548036,31.50071308336962
2007-Q3,2,7,2007,Kazakhstan,67.31752260316053,48.46972588843443
2007-Q3,2,7,2007,Moldova,28.40591603443183,47.21757965555515
2007-Q3,4,7,2007,Netherlands,5.51624142723227,52.312298338736774
2007-Q3,1,7,2007,Norway,16.779274863916644,73.74039128453607
2007-Q3,1,7,2007,Peru,-74.37223709333243,-9.276382558395454
2007-Q3,5,7,2007,Poland,19.29507363260921,52.21093396993625
2007-Q3,2,7,2007,Romania,24.937799525583742,45.891702745087095
2007-Q3,32,7,2007,Russia,98.14710184060961,64.77818896220005
2007-Q3,1,7,2007,Slovenia,14.940188517296614,46.12844143045652
2007-Q3,3,7,2007,Serbia,20.810893360434427,44.255078045154775
2007-Q3,2,7,2007,Switzerland,8.119434485281694,46.797495853334354
2007-Q3,1,7,2007,Slovakia,19.512982827792392,48.731459182646574
2007-Q3,1,7,2007,Turkey,35.11606476918939,39.111747038516015
2007-Q3,11,7,2007,Ukraine,31.330047857762857,49.05434315930252
2007-Q3,8,7,2007,United States of America,-94.5786,39.0997
2007-Q3,1,7,2007,Uzbekistan,63.12118962263331,41.827806394656776
2007-Q3,1,7,2007,Vanuatu,167.07439228117215,-15.544809658494913
2007-Q4,7,10,2007,Armenia,44.99538128017206,40.22479151884431
2007-Q4,4,10,2007,Azerbaijan,47.553272279979126,40.233875939626785
2007-Q4,2,10,2007,Bosnia and Herz.,17.81367540023502,44.189707587939964
2007-Q4,2,10,2007,Belarus,27.989978908560683,53.553516043056916
2007-Q4,2,10,2007,Brazil,-52.99137268109314,-11.210935367723474
2007-Q4,4,10,2007,Bulgaria,25.19867652221372,42.76534423649641
2007-Q4,3,10,2007,China,104.20682691268908,37.58566667671812
2007-Q4,1,10,2007,Croatia,16.566450978546317,45.037143458331315
2007-Q4,2,10,2007,Cuba,-78.97504509559258,21.64087375214239
2007-Q4,2,10,2007,Czechia,15.330447014503234,49.785022117738855
2007-Q4,2,10,2007,Denmark,9.871310744062443,56.08220155912243
2007-Q4,5,10,2007,United Kingdom,-2.9027164459838444,54.10193737042122
2007-Q4,3,10,2007,Spain,-3.6145839011576544,40.433501535574024
2007-Q4,6,10,2007,France,48.8534,2.3449
2007-Q4,6,10,2007,Georgia,43.472662158707024,42.17021921095487
2007-Q4,4,10,2007,Germany,10.29801806489826,51.24677017066511
2007-Q4,1,10,2007,Greece,22.72052815146118,39.12393505162198
2007-Q4,5,10,2007,Hungary,19.3649094430838,47.21165134354711
2007-Q4,4,10,2007,India,79.61182179059793,23.250869877445417
2007-Q4,7,10,2007,Israel,35.005867420548036,31.50071308336962
2007-Q4,2,10,2007,Kazakhstan,67.31752260316053,48.46972588843443
2007-Q4,2,10,2007,Moldova,28.40591603443183,47.21757965555515
2007-Q4,4,10,2007,Netherlands,5.51624142723227,52.312298338736774
2007-Q4,1,10,2007,Norway,16.779274863916644,73.74039128453607
2007-Q4,6,10,2007,Poland,19.29507363260921,52.21093396993625
2007-Q4,2,10,2007,Romania,24.937799525583742,45.891702745087095
2007-Q4,33,10,2007,Russia,98.14710184060961,64.77818896220005
2007-Q4,1,10,2007,Slovenia,14.940188517296614,46.12844143045652
2007-Q4,4,10,2007,Serbia,20.810893360434427,44.255078045154775
2007-Q4,3,10,2007,Switzerland,8.119434485281694,46.797495853334354
2007-Q4,1,10,2007,Slovakia,19.512982827792392,48.731459182646574
2007-Q4,1,10,2007,Tajikistan,71.02736667040988,38.598827500293616
2007-Q4,1,10,2007,Turkey,35.11606476918939,39.111747038516015
2007-Q4,12,10,2007,Ukraine,31.330047857762857,49.05434315930252
2007-Q4,8,10,2007,United States of America,-94.5786,39.0997
2007-Q4,1,10,2007,Uzbekistan,63.12118962263331,41.827806394656776
2007-Q4,1,10,2007,Vanuatu,167.07439228117215,-15.544809658494913
2008-Q1,7,1,2008,Armenia,44.99538128017206,40.22479151884431
2008-Q1,4,1,2008,Azerbaijan,47.553272279979126,40.233875939626785
2008-Q1,1,1,2008,Belgium,4.5777891370759445,50.65809019455999
2008-Q1,2,1,2008,Bosnia and Herz.,17.81367540023502,44.189707587939964
2008-Q1,2,1,2008,Belarus,27.989978908560683,53.553516043056916
2008-Q1,2,1,2008,Brazil,-52.99137268109314,-11.210935367723474
2008-Q1,4,1,2008,Bulgaria,25.19867652221372,42.76534423649641
2008-Q1,3,1,2008,China,104.20682691268908,37.58566667671812
2008-Q1,1,1,2008,Croatia,16.566450978546317,45.037143458331315
2008-Q1,2,1,2008,Cuba,-78.97504509559258,21.64087375214239
2008-Q1,2,1,2008,Czechia,15.330447014503234,49.785022117738855
2008-Q1,2,1,2008,Denmark,9.871310744062443,56.08220155912243
2008-Q1,5,1,2008,United Kingdom,-2.9027164459838444,54.10193737042122
2008-Q1,3,1,2008,Spain,-3.6145839011576544,40.433501535574024
2008-Q1,6,1,2008,France,48.8534,2.3449
2008-Q1,6,1,2008,Georgia,43.472662158707024,42.17021921095487
2008-Q1,4,1,2008,Germany,10.29801806489826,51.24677017066511
2008-Q1,1,1,2008,Greece,22.72052815146118,39.12393505162198
2008-Q1,5,1,2008,Hungary,19.3649094430838,47.21165134354711
2008-Q1,4,1,2008,India,79.61182179059793,23.250869877445417
2008-Q1,10,1,2008,Israel,35.005867420548036,31.50071308336962
2008-Q1,2,1,2008,Kazakhstan,67.31752260316053,48.46972588843443
2008-Q1,1,1,2008,Moldova,28.40591603443183,47.21757965555515
2008-Q1,4,1,2008,Netherlands,5.51624142723227,52.312298338736774
2008-Q1,1,1,2008,Norway,16.779274863916644,73.74039128453607
2008-Q1,6,1,2008,Poland,19.29507363260921,52.21093396993625
2008-Q1,2,1,2008,Romania,24.937799525583742,45.891702745087095
2008-Q1,36,1,2008,Russia,98.14710184060961,64.77818896220005
2008-Q1,2,1,2008,Slovenia,14.940188517296614,46.12844143045652
2008-Q1,3,1,2008,Serbia,20.810893360434427,44.255078045154775
2008-Q1,3,1,2008,Switzerland,8.119434485281694,46.797495853334354
2008-Q1,1,1,2008,Slovakia,19.512982827792392,48.731459182646574
2008-Q1,1,1,2008,Tajikistan,71.02736667040988,38.598827500293616
2008-Q1,1,1,2008,Turkey,35.11606476918939,39.111747038516015
2008-Q1,14,1,2008,Ukraine,31.330047857762857,49.05434315930252
2008-Q1,9,1,2008,United States of America,-94.5786,39.0997
2008-Q1,1,1,2008,Uzbekistan,63.12118962263331,41.827806394656776
2008-Q1,1,1,2008,Vanuatu,167.07439228117215,-15.544809658494913
2008-Q2,6,4,2008,Armenia,44.99538128017206,40.22479151884431
2008-Q2,5,4,2008,Azerbaijan,47.553272279979126,40.233875939626785
2008-Q2,1,4,2008,Belgium,4.5777891370759445,50.65809019455999
2008-Q2,2,4,2008,Bosnia and Herz.,17.81367540023502,44.189707587939964
2008-Q2,1,4,2008,Belarus,27.989978908560683,53.553516043056916
2008-Q2,2,4,2008,Brazil,-52.99137268109314,-11.210935367723474
2008-Q2,5,4,2008,Bulgaria,25.19867652221372,42.76534423649641
2008-Q2,3,4,2008,China,104.20682691268908,37.58566667671812
2008-Q2,2,4,2008,Cuba,-78.97504509559258,21.64087375214239
2008-Q2,3,4,2008,Czechia,15.330447014503234,49.785022117738855
2008-Q2,2,4,2008,Denmark,9.871310744062443,56.08220155912243
2008-Q2,5,4,2008,United Kingdom,-2.9027164459838444,54.10193737042122
2008-Q2,4,4,2008,Spain,-3.6145839011576544,40.433501535574024
2008-Q2,6,4,2008,France,48.8534,2.3449
2008-Q2,6,4,2008,Georgia,43.472662158707024,42.17021921095487
2008-Q2,5,4,2008,Germany,10.29801806489826,51.24677017066511
2008-Q2,2,4,2008,Greece,22.72052815146118,39.12393505162198
2008-Q2,5,4,2008,Hungary,19.3649094430838,47.21165134354711
2008-Q2,5,4,2008,India,79.61182179059793,23.250869877445417
2008-Q2,1,4,2008,Iran,54.202382942593694,32.7112171802926
2008-Q2,9,4,2008,Israel,35.005867420548036,31.50071308336962
2008-Q2,1,4,2008,Italy,12.078021150341389,42.91944693580482
2008-Q2,3,4,2008,Kazakhstan,67.31752260316053,48.46972588843443
2008-Q2,1,4,2008,Moldova,28.40591603443183,47.21757965555515
2008-Q2,5,4,2008,Netherlands,5.51624142723227,52.312298338736774
2008-Q2,1,4,2008,Norway,16.779274863916644,73.74039128453607
2008-Q2,1,4,2008,Peru,-74.37223709333243,-9.276382558395454
2008-Q2,5,4,2008,Poland,19.29507363260921,52.21093396993625
2008-Q2,2,4,2008,Romania,24.937799525583742,45.891702745087095
2008-Q2,35,4,2008,Russia,98.14710184060961,64.77818896220005
2008-Q2,1,4,2008,Slovenia,14.940188517296614,46.12844143045652
2008-Q2,3,4,2008,Serbia,20.810893360434427,44.255078045154775
2008-Q2,2,4,2008,Switzerland,8.119434485281694,46.797495853334354
2008-Q2,1,4,2008,Slovakia,19.512982827792392,48.731459182646574
2008-Q2,1,4,2008,Sweden,16.849431838890172,63.44116376749259
2008-Q2,1,4,2008,Tajikistan,71.02736667040988,38.598827500293616
2008-Q2,1,4,2008,Turkey,35.11606476918939,39.111747038516015
2008-Q2,14,4,2008,Ukraine,31.330047857762857,49.05434315930252
2008-Q2,8,4,2008,United States of America,-94.5786,39.0997
2008-Q2,1,4,2008,Uzbekistan,63.12118962263331,41.827806394656776
2008-Q2,1,4,2008,Vanuatu,167.07439228117215,-15.544809658494913
2008-Q3,4,7,2008,Armenia,44.99538128017206,40.22479151884431
2008-Q3,5,7,2008,Azerbaijan,47.553272279979126,40.233875939626785
2008-Q3,1,7,2008,Belgium,4.5777891370759445,50.65809019455999
2008-Q3,2,7,2008,Bosnia and Herz.,17.81367540023502,44.189707587939964
2008-Q3,1,7,2008,Belarus,27.989978908560683,53.553516043056916
2008-Q3,1,7,2008,Brazil,-52.99137268109314,-11.210935367723474
2008-Q3,4,7,2008,Bulgaria,25.19867652221372,42.76534423649641
2008-Q3,1,7,2008,Canada,-101.3023,57.5212
2008-Q3,4,7,2008,China,104.20682691268908,37.58566667671812
2008-Q3,1,7,2008,Cuba,-78.97504509559258,21.64087375214239
2008-Q3,3,7,2008,Czechia,15.330447014503234,49.785022117738855
2008-Q3,2,7,2008,Denmark,9.871310744062443,56.08220155912243
2008-Q3,5,7,2008,United Kingdom,-2.9027164459838444,54.10193737042122
2008-Q3,3,7,2008,Spain,-3.6145839011576544,40.433501535574024
2008-Q3,1,7,2008,Finland,26.241800624715278,64.9184324045631
2008-Q3,5,7,2008,France,48.8534,2.3449
2008-Q3,6,7,2008,Georgia,43.472662158707024,42.17021921095487
2008-Q3,7,7,2008,Germany,10.29801806489826,51.24677017066511
2008-Q3,5,7,2008,Hungary,19.3649094430838,47.21165134354711
2008-Q3,5,7,2008,India,79.61182179059793,23.250869877445417
2008-Q3,7,7,2008,Israel,35.005867420548036,31.50071308336962
2008-Q3,1,7,2008,Italy,12.078021150341389,42.91944693580482
2008-Q3,3,7,2008,Kazakhstan,67.31752260316053,48.46972588843443
2008-Q3,1,7,2008,Moldova,28.40591603443183,47.21757965555515
2008-Q3,5,7,2008,Netherlands,5.51624142723227,52.312298338736774
2008-Q3,1,7,2008,Norway,16.779274863916644,73.74039128453607
2008-Q3,5,7,2008,Poland,19.29507363260921,52.21093396993625
2008-Q3,2,7,2008,Romania,24.937799525583742,45.891702745087095
2008-Q3,38,7,2008,Russia,98.14710184060961,64.77818896220005
2008-Q3,1,7,2008,Slovenia,14.940188517296614,46.12844143045652
2008-Q3,1,7,2008,Serbia,20.810893360434427,44.255078045154775
2008-Q3,2,7,2008,Switzerland,8.119434485281694,46.797495853334354
2008-Q3,1,7,2008,Slovakia,19.512982827792392,48.731459182646574
2008-Q3,1,7,2008,Tajikistan,71.02736667040988,38.598827500293616
2008-Q3,1,7,2008,Turkey,35.11606476918939,39.111747038516015
2008-Q3,12,7,2008,Ukraine,31.330047857762857,49.05434315930252
2008-Q3,9,7,2008,United States of America,-94.5786,39.0997
2008-Q3,1,7,2008,Uzbekistan,63.12118962263331,41.827806394656776
2008-Q3,1,7,2008,Vanuatu,167.07439228117215,-15.544809658494913
2008-Q4,5,10,2008,Armenia,44.99538128017206,40.22479151884431
2008-Q4,5,10,2008,Azerbaijan,47.553272279979126,40.233875939626785
2008-Q4,1,10,2008,Belgium,4.5777891370759445,50.65809019455999
2008-Q4,2,10,2008,Bosnia and Herz.,17.81367540023502,44.189707587939964
2008-Q4,2,10,2008,Belarus,27.989978908560683,53.553516043056916
2008-Q4,1,10,2008,Brazil,-52.99137268109314,-11.210935367723474
2008-Q4,4,10,2008,Bulgaria,25.19867652221372,42.76534423649641
2008-Q4,5,10,2008,China,104.20682691268908,37.58566667671812
2008-Q4,2,10,2008,Cuba,-78.97504509559258,21.64087375214239
2008-Q4,3,10,2008,Czechia,15.330447014503234,49.785022117738855
2008-Q4,2,10,2008,Denmark,9.871310744062443,56.08220155912243
2008-Q4,5,10,2008,United Kingdom,-2.9027164459838444,54.10193737042122
2008-Q4,3,10,2008,Spain,-3.6145839011576544,40.433501535574024
2008-Q4,1,10,2008,Finland,26.241800624715278,64.9184324045631
2008-Q4,5,10,2008,France,48.8534,2.3449
2008-Q4,5,10,2008,Georgia,43.472662158707024,42.17021921095487
2008-Q4,6,10,2008,Germany,10.29801806489826,51.24677017066511
2008-Q4,5,10,2008,Hungary,19.3649094430838,47.21165134354711
2008-Q4,5,10,2008,India,79.61182179059793,23.250869877445417
2008-Q4,8,10,2008,Israel,35.005867420548036,31.50071308336962
2008-Q4,1,10,2008,Italy,12.078021150341389,42.91944693580482
2008-Q4,3,10,2008,Kazakhstan,67.31752260316053,48.46972588843443
2008-Q4,1,10,2008,Moldova,28.40591603443183,47.21757965555515
2008-Q4,5,10,2008,Netherlands,5.51624142723227,52.312298338736774
2008-Q4,1,10,2008,Norway,16.779274863916644,73.74039128453607
2008-Q4,1,10,2008,Peru,-74.37223709333243,-9.276382558395454
2008-Q4,1,10,2008,Philippines,122.88491555704238,11.841982916999596
2008-Q4,6,10,2008,Poland,19.29507363260921,52.21093396993625
2008-Q4,3,10,2008,Romania,24.937799525583742,45.891702745087095
2008-Q4,38,10,2008,Russia,98.14710184060961,64.77818896220005
2008-Q4,1,10,2008,Slovenia,14.940188517296614,46.12844143045652
2008-Q4,2,10,2008,Serbia,20.810893360434427,44.255078045154775
2008-Q4,1,10,2008,Switzerland,8.119434485281694,46.797495853334354
2008-Q4,1,10,2008,Slovakia,19.512982827792392,48.731459182646574
2008-Q4,1,10,2008,Sweden,16.849431838890172,63.44116376749259
2008-Q4,1,10,2008,Tajikistan,71.02736667040988,38.598827500293616
2008-Q4,2,10,2008,Turkey,35.11606476918939,39.111747038516015
2008-Q4,15,10,2008,Ukraine,31.330047857762857,49.05434315930252
2008-Q4,8,10,2008,United States of America,-94.5786,39.0997
2008-Q4,1,10,2008,Uzbekistan,63.12118962263331,41.827806394656776
2008-Q4,1,10,2008,Vanuatu,167.07439228117215,-15.544809658494913
2009-Q1,5,1,2009,Armenia,44.99538128017206,40.22479151884431
2009-Q1,6,1,2009,Azerbaijan,47.553272279979126,40.233875939626785
2009-Q1,1,1,2009,Belgium,4.5777891370759445,50.65809019455999
2009-Q1,2,1,2009,Bosnia and Herz.,17.81367540023502,44.189707587939964
2009-Q1,2,1,2009,Belarus,27.989978908560683,53.553516043056916
2009-Q1,1,1,2009,Brazil,-52.99137268109314,-11.210935367723474
2009-Q1,4,1,2009,Bulgaria,25.19867652221372,42.76534423649641
2009-Q1,5,1,2009,China,104.20682691268908,37.58566667671812
2009-Q1,2,1,2009,Cuba,-78.97504509559258,21.64087375214239
2009-Q1,2,1,2009,Czechia,15.330447014503234,49.785022117738855
2009-Q1,2,1,2009,Denmark,9.871310744062443,56.08220155912243
2009-Q1,6,1,2009,United Kingdom,-2.9027164459838444,54.10193737042122
2009-Q1,2,1,2009,Spain,-3.6145839011576544,40.433501535574024
2009-Q1,1,1,2009,Finland,26.241800624715278,64.9184324045631
2009-Q1,6,1,2009,France,48.8534,2.3449
2009-Q1,5,1,2009,Georgia,43.472662158707024,42.17021921095487
2009-Q1,5,1,2009,Germany,10.29801806489826,51.24677017066511
2009-Q1,2,1,2009,Greece,22.72052815146118,39.12393505162198
2009-Q1,5,1,2009,Hungary,19.3649094430838,47.21165134354711
2009-Q1,6,1,2009,India,79.61182179059793,23.250869877445417
2009-Q1,1,1,2009,Iran,54.202382942593694,32.7112171802926
2009-Q1,9,1,2009,Israel,35.005867420548036,31.50071308336962
2009-Q1,1,1,2009,Italy,12.078021150341389,42.91944693580482
2009-Q1,3,1,2009,Kazakhstan,67.31752260316053,48.46972588843443
2009-Q1,1,1,2009,Luxembourg,5.965188332224926,49.76672256969645
2009-Q1,1,1,2009,Moldova,28.40591603443183,47.21757965555515
2009-Q1,5,1,2009,Netherlands,5.51624142723227,52.312298338736774
2009-Q1,1,1,2009,Norway,16.779274863916644,73.74039128453607
2009-Q1,1,1,2009,Peru,-74.37223709333243,-9.276382558395454
2009-Q1,1,1,2009,Philippines,122.88491555704238,11.841982916999596
2009-Q1,5,1,2009,Poland,19.29507363260921,52.21093396993625
2009-Q1,4,1,2009,Romania,24.937799525583742,45.891702745087095
2009-Q1,41,1,2009,Russia,98.14710184060961,64.77818896220005
2009-Q1,1,1,2009,Slovenia,14.940188517296614,46.12844143045652
2009-Q1,2,1,2009,Serbia,20.810893360434427,44.255078045154775
2009-Q1,1,1,2009,Switzerland,8.119434485281694,46.797495853334354
2009-Q1,1,1,2009,Slovakia,19.512982827792392,48.731459182646574
2009-Q1,1,1,2009,Sweden,16.849431838890172,63.44116376749259
2009-Q1,1,1,2009,Tajikistan,71.02736667040988,38.598827500293616
2009-Q1,2,1,2009,Turkey,35.11606476918939,39.111747038516015
2009-Q1,16,1,2009,Ukraine,31.330047857762857,49.05434315930252
2009-Q1,7,1,2009,United States of America,-94.5786,39.0997
2009-Q1,1,1,2009,Uzbekistan,63.12118962263331,41.827806394656776
2009-Q1,1,1,2009,Vanuatu,167.07439228117215,-15.544809658494913
2009-Q2,5,4,2009,Armenia,44.99538128017206,40.22479151884431
2009-Q2,6,4,2009,Azerbaijan,47.553272279979126,40.233875939626785
2009-Q2,1,4,2009,Belgium,4.5777891370759445,50.65809019455999
2009-Q2,3,4,2009,Bosnia and Herz.,17.81367540023502,44.189707587939964
2009-Q2,4,4,2009,Belarus,27.989978908560683,53.553516043056916
2009-Q2,1,4,2009,Brazil,-52.99137268109314,-11.210935367723474
2009-Q2,4,4,2009,Bulgaria,25.19867652221372,42.76534423649641
2009-Q2,1,4,2009,Canada,-101.3023,57.5212
2009-Q2,5,4,2009,China,104.20682691268908,37.58566667671812
2009-Q2,2,4,2009,Croatia,16.566450978546317,45.037143458331315
2009-Q2,2,4,2009,Cuba,-78.97504509559258,21.64087375214239
2009-Q2,2,4,2009,Czechia,15.330447014503234,49.785022117738855
2009-Q2,2,4,2009,Denmark,9.871310744062443,56.08220155912243
2009-Q2,6,4,2009,United Kingdom,-2.9027164459838444,54.10193737042122
